Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Latitude,Longitude ,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality
49252,US-Mexico Border,"January 26, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Río Bravo, near Centro Recreativo La Playita, Reynosa, Tamaulipas, Mexico","El Mañana, Vox Pópuli",26.14306468,-98.33016483,Unknown,"https://bit.ly/2FSKun9, https://bit.ly/2Wxvy2S",Central America,3
51562,US-Mexico Border,"January 26, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,31.6912038,-110.4616239,Unknown,http://www.humaneborders.info/,Northern America,5
49251,US-Mexico Border,"January 25, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico",La Tarde,26.21724215,-98.4553935,Unknown,https://bit.ly/2HAT5fU,Central America,1
49246,Mediterranean,"January 24, 2019",2019,Jan,1,0,1,2,0,1,0,Drowning,"Body recovered on Plage d'El Ain, near Sidi Ben Adda, Ain Témouchent, Algeria","Alg24, El Faro de Ceuta, EFE",35.38452441,-1.278253991,Western Mediterranean,"https://bit.ly/2CLYpqZ, https://bit.ly/2WpbwHG, https://bit.ly/2RpgTTG",Uncategorized,3
49249,US-Mexico Border,"January 24, 2019",2019,Jan,2,0,2,0,1,1,1,Vehicle Accident,"Avenida Tecnológico, Ciudad Juárez, Chihuaha, Mexico","El Periódico, El Diario",31.6671011,-106.4267678,Unknown,"https://bit.ly/2RfKr65, https://bit.ly/2DDtIWL",Central America,3
49250,Central America,"January 24, 2019",2019,Jan,1,0,1,0,0,1,0,Fall from train,"Train tracks near San Mateo Ixtacalco, Cuautitlán, Estado de México, Mexico","Milenio, El Universal",19.70560686,-99.17476426,Unknown,"https://bit.ly/2WeGDFQ, https://bit.ly/2DBD5pG",Central America,3
51561,US-Mexico Border,"January 24, 2019",2019,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,31.3654357,-110.1062364,Unknown,http://www.humaneborders.info/,Northern America,5
49248,US-Mexico Border,"January 23, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Río Bravo, near Minas del Seco, Maverick County, USA","Zócalo, La Rancherita del Aire",28.74100421,-100.5075034,Unknown,"https://bit.ly/2FPw32Y, https://bit.ly/2UpdohU",Northern America,3
49244,US-Mexico Border,"January 22, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Río Bravo, near Planta Tratadora de Aguas Negras de la Comisión Municipal de Agua Potable y Alcantarillado, Nuevo Laredo, Tamaulipas, Mexico","Vox Pópuli, Hoy Tamaulipas",27.49638644,-99.52252147,Unknown,"https://bit.ly/2AVwx3y, https://bit.ly/2Tar9AF",Central America,3
49247,Mediterranean,"January 22, 2019",2019,Jan,1,0,1,0,1,0,0,Presumed drowning,"Body recovered on Plage de Bahara, near Ouled Boughalem, province of Mostaganem, Algeria",El Watan,36.33437821,0.715927412,Western Mediterranean,https://bit.ly/2B9asie,Uncategorized,1
49242,Mediterranean,"January 21, 2019",2019,Jan,1,0,1,106,0,1,1,Unknown,"Died in hospital in Al Khums, Libya - after disembarkation","MSF, IOM Libya",32.63827265,14.27357912,Central Mediterranean,https://bit.ly/2Ds1cqL,Uncategorized,4
49243,Central America,"January 21, 2019",2019,Jan,1,0,1,0,0,1,0,Fall from train,"Hospital in Oluta, after falling from freight train in Jesús Carranza, Veracruz, Mexico","Milenio, López Doriga",17.93260066,-94.90573883,Unknown,"https://bit.ly/2sHxI2e, https://bit.ly/2Hoty9G",Central America,3
49245,Mediterranean,"January 21, 2019",2019,Jan,1,0,1,2,0,1,0,Drowning,"Body recovered six nautical miles off the port of Béni-Saf, Ain Témouchent, Algeria","Réflexion, El Faro de Ceuta, EFE",35.39864712,-1.389655988,Western Mediterranean,"https://bit.ly/2DDnNB1, https://bit.ly/2WpbwHG, https://bit.ly/2RpgTTG",Uncategorized,3
49253,Mediterranean,"January 21, 2019",2019,Jan,0,1,1,106,0,1,0,Presumed drowning,"Unspecified location off the coast of Al Khums, Libya",UNHCR,32.7476919,14.35533175,Central Mediterranean,Not Available,Uncategorized,4
51556,US-Mexico Border,"January 21, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
51557,US-Mexico Border,"January 21, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
51558,US-Mexico Border,"January 21, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
51559,US-Mexico Border,"January 21, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
51560,US-Mexico Border,"January 21, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
48354,Mediterranean,"January 20, 2019",2019,Jan,2,0,2,141,0,0,0,Presumed drowning,"Bodies found on boat off the coast of Tripoli, Libya",IOM Libya,32.9802381,13.17928382,Central Mediterranean,https://reut.rs/2sHJtWb,Uncategorized,4
51555,US-Mexico Border,"January 19, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
48350,Mediterranean,"January 18, 2019",2019,Jan,0,117,117,3,10,0,2,Presumed drowning,"50 miles off the coast of Garabuli, Libya",IOM Italy,34.1774884,14.10790222,Central Mediterranean,https://bit.ly/2RADfq6,Uncategorized,4
48353,Mediterranean,"January 18, 2019",2019,Jan,1,0,1,53,0,1,0,Presumed drowning,"Off the coast of Farmakonisi, Greece","Alarm Phone, IOM Greece",37.28328332,27.10401204,Eastern Mediterranean,https://www.facebook.com/watchthemed.alarmphone/photos/a.1526182797655958/2298257453781818/?type=3&theater,Uncategorized,4
48349,Mediterranean,"January 17, 2019",2019,Jan,0,53,53,1,0,0,0,Presumed drowning,"Unspecified location in the Alboran Sea, between Morocco and Spain","Caminando Fronteras, Alarm Phone",35.68370904,-3.185250605,Western Mediterranean,"https://bit.ly/2sAcy66, https://www.facebook.com/helena.malenogarzon/posts/2268551173177187",Uncategorized,4
51553,US-Mexico Border,"January 17, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.4812007,-111.6678407,Unknown,http://www.humaneborders.info/,Northern America,5
51554,US-Mexico Border,"January 17, 2019",2019,Jan,1,0,1,0,0,1,0,Dehydration,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,31.7468921,-111.9457386,Unknown,http://www.humaneborders.info/,Northern America,5
48351,US-Mexico Border,"January 16, 2019",2019,Jan,0,1,1,0,0,1,0,Presumed drowning,"Río Bravo, near El Chalán, Gustavo Díaz Ordaz, Tamaulipas, Mexico",El Mañana,26.25810988,-98.59673387,Unknown,https://bit.ly/2FMbsMg,Central America,1
48352,US-Mexico Border,"January 16, 2019",2019,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, near Rancho Las Trancas, Jiménez, Coahuila, Mexico","Zócalo, Vanguardia",29.0639375,-100.6635625,Unknown,"https://bit.ly/2MlaI1W, https://bit.ly/2FFMxLb",Central America,3
48346,Mediterranean,"January 15, 2019",2019,Jan,1,0,1,0,0,1,0,Hit by truck,"Port of Melilla, Spain","El Faro de Melilla, COPE",35.28959429,-2.933496506,Western Mediterranean,"https://bit.ly/2QNmUck, https://bit.ly/2Hqr1vJ",Uncategorized,3
48347,Central America,"January 15, 2019",2019,Jan,1,0,1,0,0,1,0,Murdered,"Body found in Colonia Ignacio Zaragoza, near Port of Veracruz, Mexico","Al Calor Político, Noreste",19.1780491,-96.1288426,Unknown,"https://bit.ly/2DeyWrT, https://bit.ly/2MhyNqw",Central America,3
48348,US-Mexico Border,"January 15, 2019",2019,Jan,0,2,2,0,0,0,0,Presumed drowning,"Río Bravo, near El Patinadero, Parque Viveros, Nuevo Laredo, Tamaulipas, Mexico",Debate,27.47839234,-99.47927695,Unknown,https://bit.ly/2TN0V7k,Central America,1
51523,Middle East,"January 15, 2019",2019,Jan,3,0,3,0,0,3,0,Presumed drowning,"Evros/Meriç river, between İpsala and Meriç, Edirne, Greece-Turkey border","CNN Türk, Hurriyet",40.94216795,26.35266597,Unknown,"https://t1p.de/89c7, https://t1p.de/h2zc",Western Asia,3
51552,US-Mexico Border,"January 15, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Unknown,http://www.humaneborders.info/,Northern America,5
48343,Mediterranean,"January 14, 2019",2019,Jan,10,0,10,0,0,0,0,Presumed drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Libyan Red Crescent",31.21075549,16.58835063,Central Mediterranean,Not Available,Uncategorized,4
48344,Mediterranean,"January 14, 2019",2019,Jan,1,0,1,40,1,0,1,Unknown,"5 miles from Kusadasi, Kuşadası/Aydın Province, Turkey",Turkish Coast Guard,37.8573596,27.16793635,Eastern Mediterranean,https://bit.ly/2FDQZZM,Uncategorized,5
48345,US-Mexico Border,"January 14, 2019",2019,Jan,1,0,1,0,0,1,0,Murdered,"Rancho El Caporal, Piedras Negras, Coahuila, Mexico","La Neta Noticias, Zócalo",28.73072771,-100.5634452,Unknown,"https://bit.ly/2MauxsB, https://bit.ly/2FvNR25",Central America,3
48311,Central America,"January 13, 2019",2019,Jan,1,0,1,0,0,1,0,Hit by train,"Hospital in Saltillo, Coahuila, Mexico (after being hit by train)","Debate, La Tribuna",25.4383234,-100.973678,Unknown,"https://bit.ly/2QK72HG, https://bit.ly/2sqT0kA",Central America,3
48312,Mediterranean,"January 13, 2019",2019,Jan,5,0,5,0,0,0,0,Presumed drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Xinhua",31.22002074,16.56775126,Central Mediterranean,https://bit.ly/2AEshW7,Uncategorized,3
48310,Central America,"January 12, 2019",2019,Jan,1,0,1,100,0,1,0,Vehicle Accident,"KM 103 Federal Highway La Tinaja-Cosoleacaque, near Cosamaloapan, Veracruz, Mexico","La Imagen del Golfo, E-Consulta Veracruz",18.32990168,-95.81296429,Unknown,"https://bit.ly/2Rvunlt, https://bit.ly/2FtIfFP",Central America,3
48308,Mediterranean,"January 11, 2019",2019,Jan,1,0,1,6,1,0,0,Presumed drowning,"Off the coast of Beni Ensar, Nador province, Morocco","Association Marocaine des Droits Humains - Section Nador, Ariffino",35.26160684,-2.901902412,Western Mediterranean,"https://bit.ly/2RudW92, https://www.facebook.com/AmdhNador/posts/2253348798210716",Uncategorized,4
48309,Europe,"January 11, 2019",2019,Jan,1,0,1,0,0,1,0,Hit by vehicle,"Highway 515 near Blainville-sur-Orne, between Caen and Ouistreham, Normandie, France","Tendance Ouest, Ouest France",49.23256756,-0.290652339,Unknown,"https://bit.ly/2ALUUR6, https://bit.ly/2SRzWr1",Western Europe,3
48342,Mediterranean,"January 07, 2019",2019,Jan,2,0,2,0,0,0,0,Presumed drowning,"Bodies recovered off the shore of Sirte, Libya","IOM Libya, Libyan Red Crescent",31.22458779,16.52929911,Central Mediterranean,Not Available,Uncategorized,4
48116,US-Mexico Border,"January 06, 2019",2019,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057499,-111.6660725,Central America to US,http://www.humaneborders.info/,Northern America,5
48307,Mediterranean,"January 05, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Body recovered on beach near Cabo de Sabinar, Almerimar, El Éjido, Almería, Spain",eldiario.es,36.68575539,-2.777835706,Western Mediterranean,https://bit.ly/2Cvvjw7,Uncategorized,1
48075,Mediterranean,"January 04, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Body recovered on Playa de Calahonda, Mijas, Málaga, Spain","La Vanguardia, Diaro Sur",36.4853674,-4.738263,Western Mediterranean,"https://bit.ly/2SI7yHJ, https://bit.ly/2RbktW6",Uncategorized,3
48117,South America,"January 04, 2019",2019,Jan,1,0,1,0,0,0,0,Dehydration,"Timbío, Cauca, Colombia",Periodico Virtual,2.352686,-76.683352,Unknown,"https://bit.ly/2H0Ys7L, https://bit.ly/2SLAuPd",South America,3
48071,Mediterranean,"January 02, 2019",2019,Jan,1,0,1,67,0,0,0,Presumed drowning,"Unspecified location in the Alboran Sea, between Spain and Morocco",Caminando Fronteras,35.88602876,-3.811126193,Western Mediterranean,https://bit.ly/2LUzshc,Uncategorized,4
48072,Mediterranean,"January 02, 2019",2019,Jan,1,0,1,0,0,1,0,Presumed drowning,"Body recovered 12 miles southeast of Cape Trafalgar, off the coast of Barbate, Cádiz, Spain","Europa Press, Canal Sur",36.18474129,-5.915458664,Western Mediterranean,"https://bit.ly/2Fef0Xi, https://bit.ly/2VyiNVc",Uncategorized,3
48073,Mediterranean,"January 02, 2019",2019,Jan,6,0,6,0,0,0,0,Presumed drowning,"Bodies recovered on the shores of Al-Sawawa, Sirte, Libya","IOM Libya, Libyan Red Crescent",31.20881475,16.59440337,Central Mediterranean,"https://bit.ly/2TsROIG, https://bit.ly/2C80HAB",Uncategorized,4
48115,US-Mexico Border,"December 31, 2018",2018,Dec,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.2769249,-112.8598846,Central America to US,http://www.humaneborders.info/,Northern America,5
48089,Caribbean,"December 30, 2018",2018,Dec,2,0,2,9,1,1,1,Presumed drowning,"46 miles east of the Jupiter Inlet, Florida, USA","US Coast Guard, CBS ",26.8304375,-79.5253125,Unknown,"https://bit.ly/2VI7dqG, https://bit.ly/2Auv3gv, https://hrld.us/2RdccRt",Caribbean,5
48090,Sub-Saharan Africa,"December 30, 2018",2018,Dec,14,0,14,12,0,0,0,Suffocation,"Inside vehicle on Tanzania-Zambia highway, near Morogoro, Mindu, Tanzania","Xinhua, African Daily Voice, Mwananchi",-6.840928719,37.62619356,Unknown,"https://bit.ly/2VBQyop, https://bit.ly/2FfEPpY, https://bit.ly/2CU4cvT",Eastern Africa,3
48087,Mediterranean,"December 28, 2018",2018,Dec,0,7,7,1,0,0,0,Presumed drowning,"15 miles northeast of Cape Greco, Cyprus (boat departed from Tripoli, Lebanon)","Alarm Phone, Cyprus Mail",34.86902445,34.49283577,Eastern Mediterranean,"https://bit.ly/2GSo2Md, https://bit.ly/2sfX4nz, https://bit.ly/2GWUGfD",Uncategorized,4
48088,US-Mexico Border,"December 28, 2018",2018,Dec,1,0,1,0,0,1,0,Drowning,"Off the coast of Imperial Beach, San Diego County, California, USA","Uniradio Informa, Frontera",32.54188202,-117.1337341,Central America to US,"https://bit.ly/2LSLIyE, https://bit.ly/2GZqPmC",Northern America,3
48322,US-Mexico Border,"December 27, 2018",2018,Dec,1,0,1,0,0,1,0,Unknown,"Ranch east of the Falfurrias US Border Patrol Checkpoint, Brooks County, Texas, USA (80 miles north of border with Mexico)",Breitbart News,27.02891699,-98.07034531,Unknown,https://bit.ly/2RHI3t5,Northern America,1
48085,Europe,"December 25, 2018",2018,Dec,1,0,1,0,0,1,0,Vehicle Accident,"Between Via Flaminia and Via Conca, Ancona, Marche, Italy","Corriere della Sera, Il Manifesto",43.60990251,13.45659002,Unknown,"https://bit.ly/2sep4Yx, https://bit.ly/2Few3Zg",Southern Europe,3
48086,US-Mexico Border,"December 25, 2018",2018,Dec,1,0,1,0,0,1,0,Hypothermia,"Ranch near Hopedale, Maverick County, Texas, USA","Zócalo, K911 Noticias",28.75900692,-100.5193484,Central America to US,"https://bit.ly/2VC7MSW, https://bit.ly/2EPIri3, https://bit.ly/2CUgZi4",Northern America,1
48084,Mediterranean,"December 24, 2018",2018,Dec,4,0,4,56,0,0,0,Presumed drowning,Unspecified location off the coast of Morocco,Caminando Fronteras,35.48168069,-3.342110715,Western Mediterranean,https://www.facebook.com/helena.malenogarzon/posts/2231981046834200,Uncategorized,4
48082,Mediterranean,"December 23, 2018",2018,Dec,0,2,2,69,0,0,2,Unknown,"Unspecified location in the Alboran Sea, bodies thrown overboard","Cruz Roja Española, Caminando Fronteras",36.17553918,-3.432980467,Western Mediterranean,"https://bit.ly/2QrMUK7, https://bit.ly/2QtDVYL",Uncategorized,4
48083,Mediterranean,"December 23, 2018",2018,Dec,0,12,12,0,1,11,0,Presumed drowning,"Unspecified location in the Gibraltar Strait, boat departed from Cap Spartel, Tangiers, Morocco",Alarm Phone,35.94038665,-5.940460713,Western Mediterranean,"https://bit.ly/2GSo2Md, https://bit.ly/2FcHoJw, https://bit.ly/2LUT9FB",Uncategorized,4
48341,Middle East,"December 23, 2018",2018,Dec,1,0,1,0,0,1,0,Shot,"Syria-Turkey border, Idlib Governorate, Syria",Syrian Observatory for Human Rights,35.96307134,36.29464022,Unknown,http://www.syriahr.com/en/?p=110049,Western Asia,4
48081,Mediterranean,"December 21, 2018",2018,Dec,1,0,1,0,0,1,0,Presumed drowning,"Body recovered in Calamacarro, near Benzú, Ceuta, Spain",Ceuta al día,35.91496169,-5.380634705,Western Mediterranean,https://bit.ly/2TCDQEp,Uncategorized,1
48340,Middle East,"December 21, 2018",2018,Dec,1,0,1,0,0,1,0,Shot,"Syria-Turkey border, Idlib Governorate, Syria",Syrian Observatory for Human Rights,36.01097638,36.29189363,Unknown,http://www.syriahr.com/en/?p=110049,Western Asia,4
48070,Mediterranean,"December 20, 2018",2018,Dec,12,12,24,31,2,10,0,Drowning,"Unspecified location in the Alboran Sea. Survivors and recovered bodies disembarked in Almeria, Spain","Red Cross Almeria, El Pais",36.38585817,-2.625576919,Western Mediterranean,"https://bit.ly/2GuYF2N, https://bit.ly/2T2IVW9",Uncategorized,4
48078,US-Mexico Border,"December 20, 2018",2018,Dec,1,0,1,0,0,1,0,Drowning,"Río Bravo, south of Eagle Pass port of entry, Maverick County, Texas, USA",US Border Patrol,28.6558304,-100.4806113,Central America to US,https://bit.ly/2Fg5u5S,Northern America,5
48079,Mediterranean,"December 20, 2018",2018,Dec,1,0,1,56,0,0,0,Unknown (found on dinghy),Unspecified location between North Africa and Spain,"UNHCR, Salvamento Marítimo",35.8621015,-3.230474337,Western Mediterranean,https://bit.ly/2FcFg5m,Uncategorized,5
48080,Mediterranean,"December 20, 2018",2018,Dec,8,12,20,9,3,1,2,Drowning,"Off the coast of Ténès, wilaya of Chlef, Algeria","Réflexion, Alg24, Algérie360",36.65666574,1.229045427,Western Mediterranean,"https://bit.ly/2C6f3Bq, https://bit.ly/2FcwunI, https://bit.ly/2CSA6sz, https://bit.ly/2SEu9oL",Uncategorized,3
48114,US-Mexico Border,"December 20, 2018",2018,Dec,1,0,1,0,0,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,31.7855285,-111.4663925,Central America to US,http://www.humaneborders.info/,Northern America,5
48066,Europe,"December 19, 2018",2018,Dec,1,0,1,0,0,1,0,Electrocution on railway,"Inside a railroad wagon near Sid, province of Vojvodina, Serbia","IOM Serbia, Srbija Danas",45.12186907,19.21323682,Unknown,https://bit.ly/2QCkSAF,Southern Europe,4
48067,US-Mexico Border,"December 19, 2018",2018,Dec,1,0,1,0,0,1,1,Drowning,"Río Bravo, near barrio El Molcajete, Piedras Negras, Coahuila, Mexico","Super Channel 12, Zócalo, La Prensa de Monclova",28.70236035,-100.5115385,Central America to US,"https://bit.ly/2BveQY1, https://bit.ly/2EHISMn, https://bit.ly/2AsIs8T",Central America,3
